Unnamed: 0,Tweet,Date,Username,Hashtags,Category
477,Oh! You just reminded me of my long-forgotten trip to Meadow Gold. Did anyone else also have to visit the sanitation plant in Ewa where there was a machine that took out toilet paper from the rest of the waste?,2020-01-08 16:47:50+00:00,NinaNox9,,Sanitation
478,"Poor sanitation, toilet access, and hand washing.",2020-01-08 16:35:00+00:00,rickweinmeyer,,Sanitation
479,Bill and Melinda Gates are on a mission to reinvent the toilet. They've invested $200 million in their pursuit of a better option for the billions of people worldwide in need of a sanitation solution. What about that? ,2020-01-08 14:07:07+00:00,SouthPadreBeach,,Sanitation
480,...and over 500 schools in Limpopo still have pit toilets/sanitation issues,2020-01-08 14:05:07+00:00,VeezO07,,Sanitation
481,"Public toilets save the world! This fascinating history article tells about how #publictoilets in #Paris helped the resistance plan against #Nazis. Pretty cool, and perhaps a reason to install toilets? #toiletsforall #sanitation @LondonLooTours",2020-01-08 13:18:09+00:00,flush_wash,#publictoilets #Paris #Nazis #toiletsforall #sanitation,Sanitation
482,A new study shows that #Malaysia has been able to spread access to #toilets and safe #sanitation to nearly 100% of the partial #island nation.,2020-01-08 13:10:55+00:00,newsgramDOTcom,#Malaysia #toilets #sanitation #island,Sanitation
483,"@sardesairajdeep @vivekagnihotri No celebrity was ever seen standing for farmers. Never seen standing with public not having basic facilities, employment, education, toilets, health &amp; sanitation, road connectivity, transport, justice etc. Why? They do not watch expensive films.",2020-01-08 13:07:29+00:00,QriousAshish,,Sanitation
484,Fake news from a pretend journalist who is a verified propaganda arm of Iran. You should return to the US - MSNBC is in need sanitation engineers who excel in cleaning toilets.,2020-01-08 12:53:28+00:00,MikeChr11163239,,Sanitation
485,Thank you for your very good works supporting the slums around the FCT. We are also willing to partner and collaborate as we seek to demonstrate sanitation solutions to the urban poor using our Bio Digester toilet designs.,2020-01-08 12:52:13+00:00,ODFnigeria,,Sanitation
486,"Malaysia’s Rise, From Buckets and Hanging Toilets, to Universal Sanitation http://dlvr.it/RMfB1k",2020-01-08 11:25:02+00:00,SAfrica_Tribune,,Sanitation
487,"Futuristic toilets, app-connected diapers and wired litter boxes are among the high tech innovations in sanitation on display at this year's Consumer Electronics Show. ",2020-01-08 11:20:00+00:00,KAMRLocal4News,,Sanitation
488,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
489,"Malaysia’s Rise, From Buckets and Hanging Toilets, to Universal Sanitation http://dlvr.it/RMf6Yx",2020-01-08 11:03:02+00:00,SAfrica_Vision,,Sanitation
490,"Hong Kong has a fine public healthcare system which is proven by the longevity. However, my biggest criticism is the toilet facilities in the public hospitals. Lack in number and poor in sanitation. They simply don't care...",2020-01-08 09:05:46+00:00,xinruohai,,Sanitation
491,#RFP: 20-034 RFQ STATEWIDE ON-CALL PORTABLE TOILET RENTAL (Washroom sanitation services) http://www.bidsusa.net/Default.CFM?Page=400&amp;PC=3B070A0A&amp;BSID=2874797,2020-01-08 08:11:00+00:00,bidsUSA,#RFP,Sanitation
492,Sanitation inspection and Toilet inspection at Narsapur X road @GHMCOnline @KTRTRS @zckukatpally @arvindkumar_ias @TelanganaCMO,2020-01-08 07:49:04+00:00,DC_Gajularamarm,,Sanitation
493,Hygiene and sanitation. Gentlemen it is advisable to wash our hands after visiting the toilet. I now encourage you to wash your hands before urinating and after. We attract germs as we going on our business either... https://www.facebook.com/1829618658/posts/10212761475791632/,2020-01-08 06:39:55+00:00,KLKachingwe,,Sanitation
494,The drive for Clean India has turned d focus on sanitation like never before.We admire Modi &amp; his government for this mission that will change quality of life for millions of people.Rotary Club of Thane Hills has taken a step towards it by providing 791 toilets in Aaghai Village. ,2020-01-08 06:35:51+00:00,AshokMahajan2,,Sanitation
495,"@cyrilRamaphosa, @patriciaDeLille and @departmentPWI Pit latrine backlog must be addressed now. We can't forget 5 year old Michael Komape who drowned in pit toilet while at school in 2014. We need Sanitation solutions for rural schools. @changingthingsa @saice_civil @The_CESA",2020-01-08 05:03:09+00:00,moabelo_tshepo,,Sanitation
496,"Hon. Mohammed Adjei Sowah inspected a number of completed household bio-digester toilet facilities being constructed by the Ministry (Ministry of Inner City and Zongo Development) in collaboration with GAMA Sanitation and Water project in Chorkor, Lamptey Maami, Amamomo, ",2020-01-07 22:54:26+00:00,owusua_sem,,Sanitation
497,"The slums are prone to OD as toilet facilities are inadequate and most times absent. Improved sanitation and hygiene practices is fundamental to child survival, socio-economic development and wellbeing of citizens. In addition, it safeguards girls/women’s dignity ",2020-01-07 21:07:19+00:00,ODFnigeria,,Sanitation
498,Toilets alone are not enough to solve #Indonesia’s massive waste contamination problem. Learn how @usaidindonesia is helping clean up the septage landscape &amp; increase adoption of safe sanitation systems #USAIDTransforms @airsanitasi,2020-01-07 20:10:04+00:00,Sticklor,#Indonesia #USAIDTransforms,Sanitation
499,"Developing and working on Water, Sanitation, and Hygiene (#WASH) facilities is an important step towards a #sustainablefuture and #healthycommunities. Read more how recent innovations allow toilets to turn waste into energy and fertilizers. ",2020-01-07 17:35:06+00:00,Action4Housing,#WASH #sustainablefuture #healthycommunities,Sanitation
